transaction_id,merchant_id,customer_id,amount,currency,payment_method,status,timestamp,device_type,location
TID004246,MID0013,0182144d-5b12-4b1b-8eb8-1b177cff07e3,2801.84,INR,Net Banking,Success,7/31/2025 22:47,POS,Delhi
TID004247,MID0015,4c60b543-541b-489c-b5d9-c07c9d9363ea,1416.11,INR,Debit Card,Success,2/26/2025 12:08,Desktop,Pune
TID004248,MID0023,59875c7d-0151-4cb0-9b6f-1a9e5a98b715,61.43,INR,UPI,Success,5/14/2025 18:37,Desktop,Kolkata
TID004249,MID0044,66edef30-2fa8-4808-b8f1-6861e3e3e73b,3475.74,INR,Net Banking,Success,3/16/2025 15:35,POS,Hyderabad
TID004250,MID0026,6e4928ac-19f1-45cc-8244-e4d75ac2a176,1222.73,INR,Wallet,Success,6/4/2025 7:56,POS,Bengaluru
TID004251,MID0004,8772df4a-15b1-44a6-b292-45ba7df6bc1d,3042.85,INR,Credit Card,Failed,3/9/2025 6:56,Mobile,Mumbai
TID004252,MID0026,6924e248-2759-4511-a604-bfbe83aa622f,2697.53,INR,UPI,Success,6/6/2025 5:05,Mobile,Pune
TID004253,MID0040,01c4e229-7cc7-4b17-a9c1-84ce1fb426c0,2684.7,INR,UPI,Success,8/4/2025 18:54,Desktop,Pune
TID004254,MID0009,4008d4da-a819-413d-84fa-84a427d764ce,1796.86,INR,Debit Card,Success,4/13/2025 15:47,Desktop,Pune
TID004255,MID0005,5fd2bec3-6536-4c77-b87f-b57839e1609d,516.73,INR,UPI,Success,8/8/2025 5:57,Desktop,Delhi
TID004256,MID0032,e466c937-6da7-495b-9d4f-97154c9df049,614.57,INR,Net Banking,Success,5/6/2025 10:18,Mobile,Mumbai
TID004257,MID0020,44fcc054-cfc1-4689-8953-4e152ea37b78,553.27,INR,Net Banking,Success,8/6/2025 11:01,Mobile,Hyderabad
TID004258,MID0050,a801f15e-7046-425d-bd47-4d951bd36f41,30.37,INR,Net Banking,Success,6/15/2025 0:10,Mobile,Hyderabad
TID004259,MID0011,23cecf1e-296d-491f-b079-ae53d6e0217c,1310.45,INR,Wallet,Success,5/24/2025 13:10,Desktop,Delhi
TID004260,MID0015,017cc74e-6f18-4343-bf41-5c985a8e8f05,1800.14,INR,Wallet,Success,7/18/2025 15:44,POS,Kolkata
TID004261,MID0032,b58f67b6-deda-428b-a232-0dc95bf6f06d,2884.85,INR,UPI,Success,4/23/2025 15:33,Desktop,Delhi
TID004262,MID0028,48ef30ff-3087-47b4-9c54-956f32ce93db,226.52,INR,Wallet,Success,7/9/2025 9:24,Mobile,Pune
TID004263,MID0022,6bca4f86-6500-4793-a238-dfc60a4e3ccf,1178.5,INR,Wallet,Success,5/5/2025 2:56,Desktop,Chennai
TID004264,MID0041,08175dd0-e6a7-4af7-94ca-6897be71cd60,12.06,INR,Debit Card,Success,3/1/2025 17:46,Desktop,Mumbai
TID004265,MID0017,f2c8c25e-32f1-427c-aa8c-662d290a3d67,149.89,INR,Wallet,Success,6/16/2025 23:47,Desktop,Mumbai
TID004266,MID0026,fba13732-aa4d-4bb8-b5ae-d2e97ab3137c,83.6,INR,Credit Card,Success,5/25/2025 19:23,Desktop,Hyderabad
TID004267,MID0044,7d338ca2-6bcc-472a-9e69-2c3f440b71a6,1939.09,INR,Credit Card,Success,2/19/2025 20:29,Mobile,Hyderabad
TID004268,MID0007,ae864837-ccc1-4250-bedd-84838cd4e7bc,126.8,INR,Credit Card,Success,4/13/2025 20:12,Desktop,Delhi
TID004269,MID0042,c0476d80-532b-470a-a09f-839fb6ddbd11,1890.57,INR,UPI,Failed,3/26/2025 22:53,Mobile,Chennai
TID004270,MID0026,665e467f-e1bb-4399-87c4-32a0c3af3d93,430.77,INR,Net Banking,Success,4/19/2025 3:39,Desktop,Chennai
TID004271,MID0025,bdecb67a-ec6e-4294-b9da-c7798079cdc9,3152.08,INR,Debit Card,Success,3/6/2025 14:17,Mobile,Delhi
TID004272,MID0010,21a496a8-638b-4370-935d-1936d7d2f88f,2516.17,INR,UPI,Failed,3/25/2025 15:19,POS,Bengaluru
TID004273,MID0045,caef3c9e-1b9d-4f1b-b52a-6cbf1c17729f,4749.08,INR,Net Banking,Success,7/15/2025 21:37,Mobile,Kolkata
TID004274,MID0019,581848c5-27d1-4990-a049-a289056a3b28,3228.17,INR,Debit Card,Success,5/13/2025 10:33,Mobile,Delhi
TID004275,MID0011,af374e8c-c473-4700-837e-7f6080000fac,4061.99,INR,Debit Card,Refunded,3/15/2025 17:08,POS,Pune
TID004276,MID0013,d4701dd2-ada5-4eb9-8d52-7b893c8b966c,2935.76,INR,Debit Card,Success,7/11/2025 7:57,POS,Chennai
TID004277,MID0008,98daae8c-f9f7-4004-adfe-874557968d64,1773.23,INR,Credit Card,Success,4/26/2025 15:30,POS,Kolkata
TID004278,MID0040,7aededf4-6f30-4743-820e-2e6abcc8509b,279.96,INR,Credit Card,Success,2/15/2025 5:13,POS,Delhi
TID004279,MID0004,15263fef-7c65-4bfb-883f-ca724a1a7c2e,475.58,INR,Credit Card,Success,4/17/2025 17:18,POS,Kolkata
TID004280,MID0047,9e1be56d-3f6c-4de5-adcf-cb58c2ca55ed,358.77,INR,Debit Card,Success,2/18/2025 12:36,POS,Bengaluru
TID004281,MID0031,2fd6129a-82e0-4d39-bab0-08df2709f5b2,1387.94,INR,Debit Card,Success,8/4/2025 3:07,Desktop,Chennai
TID004282,MID0028,1d71f339-c448-42af-87f8-b6f13fdd0e2b,1050.62,INR,Credit Card,Success,8/5/2025 0:09,Desktop,Bengaluru
TID004283,MID0011,b371d64d-fe87-417b-8376-bff9dd3a0936,3027.01,INR,Debit Card,Success,5/11/2025 10:20,POS,Hyderabad
TID004284,MID0043,6ddd5c02-d213-4565-aa94-a1d43f529dae,4576.01,INR,Credit Card,Success,7/14/2025 14:30,Mobile,Bengaluru
TID004285,MID0001,c86022c4-b4da-4f04-b951-0a4532cb28ba,778.44,INR,Credit Card,Failed,7/20/2025 22:52,Mobile,Chennai
TID004286,MID0049,baff361a-b37e-4c41-9a62-75f5cf590b8e,1058.89,INR,Credit Card,Success,8/2/2025 18:45,POS,Hyderabad
TID004287,MID0047,304c9c7b-2e62-4a6f-9c71-14398098f50d,5337.64,INR,Net Banking,Success,6/15/2025 5:38,Desktop,Pune
TID004288,MID0038,a1001bc8-9758-425f-9ad8-e2dafe17ddb3,484.94,INR,Debit Card,Success,6/24/2025 13:14,Desktop,Bengaluru
TID004289,MID0024,1ed68b71-3ab8-4c3f-a612-e9e5a26d18f6,2358.15,INR,UPI,Success,7/3/2025 16:08,Mobile,Delhi
TID004290,MID0047,461bcbc3-09d2-41e0-a6ba-7e5121de2360,382.8,INR,Credit Card,Success,7/20/2025 1:43,POS,Delhi
TID004291,MID0031,256df639-edd9-436e-b132-8995fd8ac696,1716.01,INR,UPI,Success,6/1/2025 22:17,Desktop,Kolkata
TID004292,MID0041,331bd602-9dd0-4e04-8485-742a6d22313c,438.77,INR,Net Banking,Success,2/26/2025 7:45,POS,Delhi
TID004293,MID0046,615eca80-0d0b-4920-9d46-0c9117478b5c,3227.8,INR,Debit Card,Refunded,7/21/2025 18:19,POS,Delhi
TID004294,MID0050,b33d9c7c-4e73-4dcc-8664-82ee6844a0e3,1236.52,INR,Credit Card,Success,5/19/2025 2:03,Mobile,Hyderabad
TID004295,MID0026,38c6430f-3b3e-47bd-bae9-6dd3a2209a31,308.57,INR,Credit Card,Success,2/24/2025 19:16,POS,Hyderabad
TID004296,MID0049,0fb49d98-7aac-4a0a-ad13-4ea8560fc071,381.12,INR,Credit Card,Success,6/15/2025 23:35,POS,Kolkata
TID004297,MID0050,0d394b57-a4d4-4f15-ad54-a50182866d40,1021.38,INR,UPI,Success,6/14/2025 7:00,Mobile,Mumbai
TID004298,MID0005,5d13539c-44ed-4fd5-9c2c-8fb14de5f2f7,4889.63,INR,Net Banking,Success,4/10/2025 9:17,Desktop,Chennai
TID004299,MID0020,b62a7941-59dc-4e0f-b168-5db847d28391,2202.18,INR,Debit Card,Success,8/3/2025 5:00,POS,Delhi
TID004300,MID0041,e525aeaf-51e1-4799-bf39-562d6b06e92f,1005.05,USD,Net Banking,Failed,5/20/2025 12:58,Mobile,Kolkata
TID004301,MID0011,00231f70-0a77-45cc-ae87-46510c2ca7fa,618.1,INR,Credit Card,Success,5/27/2025 11:09,Desktop,Bengaluru
TID004302,MID0033,5256f928-bea8-4e9f-a911-fd6d0d586ee2,1195.33,INR,Net Banking,Success,5/29/2025 19:30,POS,Bengaluru
TID004303,MID0050,47b885fa-78d8-4dd6-890a-886c36442939,2069.64,INR,UPI,Success,6/23/2025 11:55,Desktop,Hyderabad
TID004304,MID0038,6e4ff4a4-19cb-44c8-9b45-03bce892464d,2298.22,INR,Wallet,Success,5/21/2025 10:21,Mobile,Pune
TID004305,MID0027,7dc4f12b-f2c5-42da-8094-4f952f51aca6,588.69,INR,Wallet,Success,5/19/2025 10:34,POS,Delhi
TID004306,MID0034,1c8d23b4-4dea-4200-9593-83cf5d13a906,1915.67,INR,Debit Card,Success,4/24/2025 16:26,Mobile,Chennai
TID004307,MID0015,aed690cc-037f-4347-ab40-256118cd99c9,1608.49,INR,Debit Card,Success,7/4/2025 2:55,Mobile,Kolkata
TID004308,MID0032,215bdef5-dcaa-4893-853d-1af98d40aeb2,4795.39,INR,Net Banking,Refunded,5/24/2025 5:43,POS,Hyderabad
TID004309,MID0021,cf5e7840-bdc5-41bb-9c4e-3b0054ca4adc,4012.44,INR,Debit Card,Refunded,6/12/2025 0:55,Mobile,Pune
TID004310,MID0046,96c2e045-c75f-4b36-be30-cae95c83b98e,2336.54,INR,UPI,Success,3/18/2025 3:49,Desktop,Pune
TID004311,MID0005,3cfe18e9-5f20-4c06-9ace-863187638104,1927.75,INR,Credit Card,Failed,4/3/2025 0:14,Mobile,Kolkata
TID004312,MID0006,959677e9-35c4-4e08-86a4-7588a676ace1,480.39,USD,Credit Card,Success,4/10/2025 8:11,POS,Hyderabad
TID004313,MID0038,1b3ac54c-e31f-4212-9654-c83f62510f01,2805.87,INR,Net Banking,Success,3/5/2025 10:46,POS,Hyderabad
TID004314,MID0022,9a11ddf4-be1a-45c9-a12a-c11c21677dca,836.63,INR,Credit Card,Success,5/5/2025 2:47,Desktop,Kolkata
TID004315,MID0018,f7e47c8c-9628-4429-8a81-870a1ecf8aec,476.68,INR,Net Banking,Success,7/5/2025 9:40,POS,Kolkata
TID004316,MID0014,d141b9e4-a783-41c8-a250-891ae9846baa,727.15,USD,Debit Card,Failed,3/17/2025 14:20,Mobile,Kolkata
TID004317,MID0010,721df83c-b464-49f4-b163-b27430c041a9,2711.24,INR,Debit Card,Success,4/5/2025 0:41,Mobile,Chennai
TID004318,MID0046,f11afc00-132b-4f36-9940-4d24eced9c30,241.37,INR,UPI,Success,6/8/2025 18:21,POS,Kolkata
TID004319,MID0013,4d2d8efd-57c8-494c-9e77-76ae8bec9a50,913.65,INR,Credit Card,Success,4/30/2025 22:11,Desktop,Hyderabad
TID004320,MID0031,c2d01c42-fd59-4978-b965-12e3b9b094ac,1016.97,INR,UPI,Success,4/26/2025 15:17,Desktop,Chennai
TID004321,MID0030,27571245-b884-4902-8897-3a4a33b636dc,55.98,INR,Wallet,Success,5/2/2025 15:17,POS,Chennai
TID004322,MID0003,6b0ffa79-3113-413a-a0b9-98300b373468,326.76,INR,UPI,Success,4/21/2025 8:39,Mobile,Chennai
TID004323,MID0030,e43f05c8-40a5-42f7-b62b-9f628ced48ea,2629.46,INR,Net Banking,Success,2/23/2025 3:21,POS,Bengaluru
TID004324,MID0006,d89939ba-da7a-4e9f-8265-1976e0880267,2664.72,INR,Net Banking,Success,5/13/2025 9:08,POS,Mumbai
TID004325,MID0029,58eb3e59-f9a1-4e3f-8f72-d6afe825049a,518.85,INR,UPI,Success,2/11/2025 18:28,Desktop,Pune
TID004326,MID0008,a13ecf15-72cf-4b0e-9db2-f6cee5190530,3117.93,INR,Debit Card,Success,5/13/2025 12:44,Mobile,Delhi
TID004327,MID0044,6fa5f03f-e92d-4961-9e0f-d29bb7a2ab33,2216.19,INR,Wallet,Success,2/27/2025 9:33,Desktop,Bengaluru
TID004328,MID0045,861550f6-6b43-4b40-bb9a-21c41155581f,811.69,INR,UPI,Failed,4/10/2025 13:46,Desktop,Hyderabad
TID004329,MID0043,ca77736e-80fd-463d-b3d3-6295ee6bcb89,2069.91,INR,Debit Card,Success,5/27/2025 3:02,Mobile,Mumbai
TID004330,MID0044,462e9af3-9962-4263-aabc-42b1059997f6,4879.22,INR,UPI,Success,5/12/2025 3:29,Mobile,Pune
TID004331,MID0033,4a26eb59-2101-4598-b7ad-3965b25b56dc,921.42,INR,Credit Card,Success,6/5/2025 12:38,Mobile,Bengaluru
TID004332,MID0017,0f9027d5-90f0-447c-b4af-80050ba24c4f,408.55,INR,Net Banking,Success,4/23/2025 15:23,POS,Pune
TID004333,MID0048,30b05a0b-b19d-4860-b8f4-0e49cb5d2aff,4266.23,INR,Credit Card,Success,4/7/2025 12:59,Mobile,Chennai
TID004334,MID0011,7eba0464-65c2-47c0-9085-449dbd9f82d7,1388.54,INR,Credit Card,Refunded,5/14/2025 18:27,POS,Chennai
TID004335,MID0013,8373edf3-dec9-4438-884f-f1a7af481fc0,166.84,INR,Wallet,Success,7/9/2025 20:06,Desktop,Kolkata
TID004336,MID0050,70100d7e-2a5f-46e4-9332-406ff8b6bdee,1275.34,INR,Debit Card,Refunded,7/6/2025 19:19,Mobile,Hyderabad
TID004337,MID0011,8fffe845-6257-4e9c-8260-1132c02fb24f,1041.46,INR,Net Banking,Failed,4/3/2025 21:49,POS,Chennai
TID004338,MID0031,9b72a9fe-669e-498d-a3e7-3896c784ef4b,2902.64,INR,Credit Card,Success,7/6/2025 19:47,POS,Bengaluru
TID004339,MID0028,00ebf725-2f1e-48dc-b4f9-02b74580a4ae,1134.75,USD,Net Banking,Success,6/19/2025 23:19,POS,Pune
TID004340,MID0044,9794b389-37c2-4f27-9267-e7e628f5f5c2,442.02,INR,Debit Card,Failed,6/22/2025 20:31,POS,Delhi
TID004341,MID0006,edba84d1-e110-4d91-8244-bc44b25c5b50,1688.87,INR,UPI,Success,2/17/2025 20:15,Desktop,Hyderabad
TID004342,MID0041,80fa3363-7497-47d9-8346-93d1ca67d562,1173.21,INR,Credit Card,Success,5/20/2025 13:58,Mobile,Pune
TID004343,MID0016,4242fc5c-866b-429a-b877-e049b52f5e0d,397.99,INR,Debit Card,Success,7/18/2025 13:20,Mobile,Chennai
TID004344,MID0004,4bde7d88-3867-462d-9a3b-ce8e4dac49f6,1278.66,INR,Net Banking,Success,2/15/2025 5:25,Mobile,Pune
TID004345,MID0035,1e7d8f7b-8d59-434d-84bd-604fb5502e2b,2585.05,INR,Debit Card,Success,3/15/2025 15:54,Mobile,Mumbai
TID004346,MID0048,8897c497-0bad-4234-b953-70c02bcdce43,43.48,INR,UPI,Success,2/24/2025 11:02,Mobile,Pune
TID004347,MID0026,a3bdd4d6-0a01-48b6-8ab6-3e0f3cfbc642,1494.83,INR,Debit Card,Failed,4/7/2025 18:41,Mobile,Bengaluru
TID004348,MID0012,471b0cc7-e233-4597-b129-ed2f25ec77e4,645.22,INR,Net Banking,Success,7/30/2025 8:51,POS,Mumbai
TID004349,MID0011,df96048a-453b-47f5-a20a-69d3ed601f49,519.39,INR,Credit Card,Success,6/1/2025 5:12,Mobile,Hyderabad
TID004350,MID0037,fae2d4a8-a475-4fa7-8d30-69bfca6628a8,747.82,INR,Credit Card,Success,7/2/2025 8:38,POS,Kolkata
TID004351,MID0025,35c0c003-d2cb-43eb-bd52-3fad3fbefe33,627.88,INR,Wallet,Failed,7/31/2025 22:59,Desktop,Kolkata
TID004352,MID0018,a60da1aa-005b-4f73-9dbe-4a3c88db3692,2677.82,INR,Net Banking,Success,5/29/2025 1:44,POS,Pune
TID004353,MID0019,f8e351ea-9aeb-4c3e-a1f7-815758f34359,481.96,INR,Wallet,Success,5/23/2025 12:58,Desktop,Delhi
TID004354,MID0023,f2491816-154f-4eb4-9316-7cb55e7e00e5,1981.62,INR,Wallet,Success,3/12/2025 19:18,Mobile,Bengaluru
TID004355,MID0038,4398018f-8c9d-4a84-a24c-ee91b4992393,148.17,INR,UPI,Success,6/11/2025 14:22,Desktop,Delhi
TID004356,MID0018,e5f95507-6889-48ad-a234-5eacb8da3559,4536.09,INR,Net Banking,Success,4/9/2025 1:08,Desktop,Mumbai
TID004357,MID0026,fc3a156a-531b-49d8-8b7e-42df9c8a1631,1460.55,INR,Credit Card,Success,6/30/2025 16:35,POS,Delhi
TID004358,MID0006,02aa1c76-d0e0-4655-a03e-9b5d0ea8d0ee,1839.93,INR,Net Banking,Success,2/16/2025 10:53,POS,Hyderabad
TID004359,MID0004,bb0084fa-3822-451b-9b00-f1a0d2ed3196,530.82,INR,UPI,Success,5/21/2025 21:23,Desktop,Mumbai
TID004360,MID0044,418860b9-2d3e-454b-8799-c04bf71925ae,796.79,INR,Net Banking,Failed,2/12/2025 13:43,Desktop,Hyderabad
TID004361,MID0029,a845f723-8992-4e2d-8400-e249f8bb1616,379.98,INR,Net Banking,Success,2/16/2025 7:24,Mobile,Delhi
TID004362,MID0034,f0636972-c737-427a-9e34-106afa902bfb,4044.24,INR,Wallet,Success,4/6/2025 23:14,POS,Kolkata
TID004363,MID0017,b8fc7513-1b3f-44b0-9550-9b75c7cfb659,1004.45,INR,Net Banking,Success,4/22/2025 21:10,Desktop,Bengaluru
TID004364,MID0043,f216880d-61c9-415e-b028-5484beeac4d3,1493.2,INR,Wallet,Success,3/15/2025 16:39,POS,Delhi
TID004365,MID0043,a05095fa-deba-4297-81e1-5f65a7610e80,1987.92,INR,Wallet,Success,4/16/2025 10:45,Mobile,Pune
TID004366,MID0016,34c6d620-8d06-43e2-9ab6-2311a261d918,695.69,INR,Debit Card,Success,5/22/2025 13:33,Mobile,Hyderabad
TID004367,MID0002,5302e6e2-387b-4cda-b133-0766d11ce313,1909.99,INR,UPI,Success,2/17/2025 7:46,Desktop,Mumbai
TID004368,MID0034,a13a9da2-94e7-4b2a-b434-02ef44cfa6ba,1690.48,INR,Wallet,Success,7/17/2025 2:20,Mobile,Hyderabad
TID004369,MID0008,653d171f-c0bd-4748-9bb4-64a3cec79642,1834.53,INR,Net Banking,Success,7/17/2025 10:01,Desktop,Pune
TID004370,MID0013,bad4f3e0-3b52-4525-b230-b85b27d81ea0,1007.75,INR,Wallet,Success,6/19/2025 23:50,POS,Bengaluru
TID004371,MID0042,25f93ab9-5e5f-410c-af14-4dc6b9ede33f,724.18,INR,Wallet,Failed,7/26/2025 19:09,POS,Pune
TID004372,MID0008,7ef74fdb-17fc-4335-baa0-3208e6f47dcf,376.7,INR,Wallet,Failed,5/2/2025 9:04,Desktop,Kolkata
TID004373,MID0030,d0cb079f-2f5d-4f13-b59a-97252e77abe3,2611.25,INR,Credit Card,Success,6/30/2025 13:15,Desktop,Hyderabad
TID004374,MID0032,91d51b06-3059-4fbc-ad15-94cbdcc31cb2,1406.08,INR,Credit Card,Success,5/16/2025 20:36,Desktop,Kolkata
TID004375,MID0036,2e2f2127-babf-4375-b17f-b7867d929cc0,881.43,INR,Credit Card,Success,5/19/2025 21:20,POS,Chennai
TID004376,MID0047,4f66a914-0563-4b30-8834-0d51a5c6c5ae,4323.5,INR,Credit Card,Success,7/22/2025 1:03,POS,Bengaluru
TID004377,MID0030,d147a0bf-2d7f-4e23-a29f-f19c29b50942,73.53,INR,Debit Card,Success,3/13/2025 18:17,Mobile,Delhi
TID004378,MID0001,3016cecc-9b9a-4a55-aff7-45a064ea1dd3,2847.4,INR,Wallet,Success,5/16/2025 22:19,Mobile,Kolkata
TID004379,MID0043,6d283989-1271-4873-a4bd-e1a811c7bec9,9037.59,INR,Debit Card,Success,4/20/2025 3:34,POS,Delhi
TID004380,MID0039,a52680b3-e8bc-4007-b47c-76903ec8f48e,3269.78,INR,Net Banking,Success,6/19/2025 9:43,POS,Hyderabad
TID004381,MID0017,b96c2da0-19a8-4c19-a70a-858cf86b2e95,2494.55,INR,UPI,Success,6/22/2025 21:50,Desktop,Delhi
TID004382,MID0020,c01d1c62-ba0d-4f1f-a325-85b486daf596,703.34,INR,Debit Card,Success,2/15/2025 19:49,POS,Hyderabad
TID004383,MID0024,1987e6d0-9a71-41aa-8304-92b3ced89c97,394.61,INR,Credit Card,Success,8/2/2025 23:23,POS,Mumbai
TID004384,MID0050,1c2b498f-054d-4360-a24d-347360bc6cbc,1991.19,INR,Credit Card,Success,3/20/2025 19:00,Mobile,Pune
TID004385,MID0022,d49cc547-c371-4e42-8378-25dad399956c,544.85,INR,Net Banking,Success,2/26/2025 7:09,Mobile,Delhi
TID004386,MID0029,21d67c73-0b32-4c23-af47-0a44a4fcc79c,290.45,INR,Wallet,Success,5/6/2025 22:16,Desktop,Hyderabad
TID004387,MID0022,44852295-1566-4483-8526-6dc83f936724,2316.36,INR,UPI,Success,3/15/2025 4:51,Mobile,Chennai
TID004388,MID0044,9981d28f-a09c-4325-b047-fbeb2483c458,562.14,INR,Debit Card,Success,7/30/2025 10:05,Desktop,Bengaluru
TID004389,MID0009,0267c983-f763-4b4d-8ada-c12203748864,3687.84,INR,Wallet,Success,3/22/2025 3:58,POS,Bengaluru
TID004390,MID0037,8ad8c568-1b39-4777-8aaa-4685f5266edf,2754.81,INR,Wallet,Failed,6/25/2025 11:28,POS,Mumbai
TID004391,MID0010,da4bdf2d-56a0-48b4-9179-2ee0bc731d47,2822.27,INR,Debit Card,Success,4/10/2025 8:09,Desktop,Chennai
TID004392,MID0036,23a49571-33cb-49ef-95c0-4765b51bd20f,2214.79,INR,Debit Card,Success,2/21/2025 7:26,Mobile,Pune
TID004393,MID0037,e473b0b0-9017-44a8-8279-d9137afd2923,3191.45,INR,Debit Card,Success,6/25/2025 19:02,Mobile,Chennai
TID004394,MID0028,4eb0c866-29c3-4598-90c2-4f2171bf5c97,2457.89,INR,Debit Card,Success,3/18/2025 16:17,POS,Hyderabad
TID004395,MID0028,3e6a41f1-278e-4f60-ba99-bd7654edfb70,1383.88,INR,Credit Card,Success,5/14/2025 7:33,Mobile,Bengaluru
TID004396,MID0042,447809c0-b129-4cb7-8b24-8c7e0e4ddb72,526.09,INR,Wallet,Failed,3/19/2025 6:52,Desktop,Chennai
TID004397,MID0043,056de195-1f81-4097-8b2a-3730a0a2e9bd,3286.69,INR,Wallet,Success,5/29/2025 1:08,POS,Pune
TID004398,MID0021,8b6daa25-1a52-4aa2-8b66-0bcdd32e4757,2754.54,INR,Credit Card,Failed,6/11/2025 11:59,Mobile,Kolkata
TID004399,MID0024,e2eed64b-82f4-4196-9a41-c57f4bf70dc6,960.49,INR,Wallet,Success,6/6/2025 4:16,POS,Delhi
TID004400,MID0042,004f5362-244f-4ce3-aa50-18b5d623c671,59.79,USD,Debit Card,Success,2/10/2025 4:04,POS,Hyderabad
TID004401,MID0040,3a0761d9-0624-4bdf-b96c-8f79e983c62e,1526.42,INR,UPI,Success,2/15/2025 22:12,Mobile,Delhi
TID004402,MID0002,5a7284a2-25ba-4795-a2a8-76d76d58bf63,77.88,INR,Wallet,Success,8/5/2025 4:38,Desktop,Bengaluru
TID004403,MID0008,ebf3ef99-39d3-4f2b-896e-c0c9a7c5f960,3911.22,INR,UPI,Success,4/22/2025 5:16,Mobile,Bengaluru
TID004404,MID0048,afcfea4d-627e-41e1-af35-fbc0e1057ec8,4890.77,INR,UPI,Success,3/19/2025 3:34,Mobile,Pune
TID004405,MID0027,e6d037c6-d2a2-4765-b700-7ce3e25c7f9c,315.14,INR,Credit Card,Success,7/31/2025 23:12,Mobile,Chennai
TID004406,MID0022,fda2f9a0-2b68-48e3-bde7-f41a1cc6d08a,1692.32,INR,Net Banking,Success,6/21/2025 0:11,Mobile,Pune
TID004407,MID0037,f4dafcc8-1a0b-4310-b97a-4dc81c31d9b9,145.21,INR,Wallet,Success,3/1/2025 17:32,Mobile,Mumbai
TID004408,MID0027,1387bcda-5b78-47ed-8824-faf3f4b28643,1961.32,INR,Credit Card,Success,8/5/2025 15:00,Mobile,Bengaluru
TID004409,MID0029,5c494d63-1e4c-4fdf-956e-fce49d9e4da2,639.93,INR,Credit Card,Failed,4/4/2025 12:57,Desktop,Hyderabad
TID004410,MID0003,15b5bc25-eb7c-4628-acb9-48f7ec5eac70,1714.08,INR,UPI,Success,2/8/2025 1:29,POS,Hyderabad
TID004411,MID0044,26aeaf29-9ac0-4e26-8b18-c73ce545281b,699.92,INR,Wallet,Success,8/1/2025 18:11,Desktop,Bengaluru
TID004412,MID0013,55b85720-87cd-4444-adba-97542d95d98d,235.98,INR,Credit Card,Success,3/25/2025 19:41,Mobile,Bengaluru
TID004413,MID0045,6cdcd3be-adef-4777-ae6d-f7e899802368,781.59,INR,Debit Card,Success,6/15/2025 5:20,Desktop,Pune
TID004414,MID0010,afe9c3dc-aad2-4db6-a4a3-5a102674d1ff,179.31,INR,Credit Card,Success,7/15/2025 3:13,POS,Hyderabad
TID004415,MID0036,49793220-d14b-4771-9ff0-287a4d334878,1290.16,INR,Debit Card,Success,8/3/2025 20:45,Desktop,Pune
TID004416,MID0009,45665e79-1a9a-4b54-a01a-5b5e592fcdc6,62.72,INR,Net Banking,Success,7/18/2025 13:33,Mobile,Chennai
TID004417,MID0027,5e7e2813-a967-4fe1-bfce-e629ea8e55a5,1124,INR,Debit Card,Success,4/12/2025 8:48,POS,Kolkata
TID004418,MID0034,e830257d-cf8b-4eb2-83f1-5176eed15809,3262.19,INR,Debit Card,Success,3/13/2025 12:33,Mobile,Bengaluru
TID004419,MID0001,c9f279a8-138c-437a-8c76-864ab61831c5,2729.07,INR,UPI,Refunded,4/23/2025 20:32,Mobile,Kolkata
TID004420,MID0032,fa61726a-eedf-4f78-9c99-4976008ec990,3215.58,INR,Credit Card,Failed,7/17/2025 15:30,POS,Pune
TID004421,MID0025,2586dcd1-a7e6-4e4e-871c-dac2260d76ca,3827.51,INR,Net Banking,Failed,3/23/2025 11:41,POS,Chennai
TID004422,MID0029,725aa10d-63fe-457c-a5d4-ec1951fc4c23,165.61,INR,Credit Card,Success,4/20/2025 8:02,Mobile,Pune
TID004423,MID0007,f9f15e65-c919-4c69-8bfe-68f0b8a9f704,206.73,INR,Debit Card,Success,8/4/2025 7:39,Desktop,Mumbai
TID004424,MID0049,1cf85164-113b-476e-908c-e31e7a7a852e,1221.3,INR,Debit Card,Success,7/19/2025 19:46,POS,Hyderabad
TID004425,MID0003,ba098484-f5a7-420d-ad6d-91e193ed82c5,3366.09,INR,Credit Card,Success,4/26/2025 4:40,Desktop,Delhi
TID004426,MID0020,52b3a0d1-1727-4924-a508-f357474a3674,5494.79,USD,Net Banking,Success,2/15/2025 19:59,Desktop,Delhi
TID004427,MID0020,c47d336f-2e8f-4f7f-a0a6-2edffea95b73,71.05,INR,Net Banking,Success,3/9/2025 10:05,POS,Pune
TID004428,MID0030,7e8450d7-51be-4dc1-9a44-914362908017,659.56,INR,UPI,Failed,3/6/2025 15:37,Desktop,Delhi
TID004429,MID0035,f90c9f84-b184-471c-bb35-b9f96c80423a,359.09,INR,Debit Card,Success,6/3/2025 9:47,POS,Delhi
TID004430,MID0035,a2f87dea-cb22-4b8d-9a0b-d63d69f841b0,2115.67,INR,Debit Card,Success,3/26/2025 22:39,POS,Chennai
TID004431,MID0049,f1abf7a0-cd59-4b8c-a362-7835555df8c6,1533.28,INR,UPI,Success,6/7/2025 21:02,POS,Delhi
TID004432,MID0039,62186d10-3ef3-45be-abee-4c80a7698b2d,191.56,INR,Credit Card,Success,6/16/2025 22:59,POS,Chennai
